txn_id,account_id,product_id,buy_sell,units,unit_price,txn_date
f96b522e-1a75-481d-846b-93ebad5e1db4,144,2,SELL,35.809,4.1,2024-11-03
64f7656e-e9d5-441f-b3df-eb202f0b8fa2,1382,2,BUY,38.323,1.71,2024-10-31
447db254-a74c-4cf6-b054-aae2c2d848b7,746,5,BUY,22.724,1.82,2025-02-27
438ae90a-d4ae-4e1f-9d9e-4760084bc90d,1844,1,SELL,31.404,2.12,2025-09-26
684e770d-894a-492f-81ac-637c94dce875,2146,5,SELL,14.046,2.19,2025-02-07
1d89ff7c-59a0-42fe-865a-2f9454e9d310,784,3,SELL,15.54,4.69,2024-08-30
fc98460a-3fd7-41b5-8d03-1715946f569f,270,1,SELL,31.962,3.62,2025-07-04
3cfd2dc1-b6fb-47e7-964f-833c0f9f33a7,1119,5,BUY,23.346,1.21,2024-02-26
1a7f0699-ed4b-4ecf-bafc-a826f0671ce9,347,4,SELL,28.511,1.15,2024-03-05
d78d1597-2784-474e-a92e-a03bbd7f22b2,1144,5,BUY,35.459,4.0,2024-07-27
96ddb7d2-9ec5-42b1-ae3a-bbbc693c1b49,1384,1,BUY,18.517,3.72,2023-12-31
3ce26aec-f039-4fe3-b2af-5b8a06c77674,1374,1,SELL,8.937,2.99,2025-08-03
6a0bc79d-6eb0-445d-93c6-5bec4cf925bd,120,1,BUY,13.668,4.89,2024-11-22
6e991154-9604-4155-ad8e-01c829a16059,1384,5,BUY,7.186,4.49,2024-07-07
42a16a44-35c3-4143-a297-328d2a867211,578,3,SELL,12.904,3.35,2025-07-05
0b4bf4e0-507d-41c8-87fa-062cd8be2b9b,2867,4,SELL,28.993,0.6,2025-10-17
37e6c05a-b7bc-46c8-971f-647ea9d40c48,261,4,SELL,19.378,2.87,2025-05-12
f51cf493-123d-41bd-9d00-10cda3215539,298,2,BUY,28.727,3.35,2023-11-17
ef1ca495-9103-4f39-b1e1-9e0d19c0b906,1678,1,SELL,13.952,1.09,2025-09-19
a2cbccef-deb6-4d63-af7d-0b28ace5cb02,484,4,SELL,37.24,1.05,2025-02-14
cb377114-2478-4ac6-81da-53b074292bf8,2938,5,SELL,11.449,1.61,2024-08-08
9abbfb08-2ffc-494e-9faf-888fb922643e,2059,4,SELL,5.022,3.12,2025-02-09
1e231e53-4a37-4e34-9072-b23de6632a33,1408,5,BUY,38.012,3.51,2024-05-15
332b4920-98b5-4411-80cc-ed09f34ce180,2691,4,BUY,7.04,1.34,2024-12-10
387af193-b2d3-4cfe-8e85-c44438f9ceec,1742,2,BUY,20.998,4.8,2025-03-07
28401c1d-5326-4eee-808e-a7b3aa2a0adc,2192,3,BUY,6.044,2.32,2024-03-28
8e00bd9d-b2c4-432e-b2f7-b630d8fcd0c1,2001,5,BUY,32.072,1.66,2024-07-06
a5f4ceec-a2fc-4204-9b8e-caa87f24b972,2983,4,BUY,21.547,0.96,2025-03-19
feb3ae3a-3b46-46e6-a628-fa3f82b53bf2,668,1,SELL,24.398,3.2,2024-08-12
7bfb7504-5b98-4f96-9cb9-1ae151e5b4fa,2731,3,BUY,15.532,2.4,2025-06-14
8071ba72-1b5d-4102-b98b-e52f5477b5c0,226,5,SELL,28.403,4.65,2024-10-29
61a9378d-6bfe-4c9d-915c-18a3d9103444,620,2,SELL,14.704,3.83,2024-12-10
a941b35c-305f-4100-aff4-b4a885a9ab56,1238,4,BUY,23.606,4.21,2024-05-13
b3df9734-789f-421b-a898-fab9e6015b94,30,1,SELL,24.325,4.79,2024-03-04
7d3451cc-61e3-4f3b-afe3-5bf2c61676a7,1353,5,BUY,22.456,4.57,2025-03-01
b7907cd4-eece-4bd5-8a72-48188a96c5d2,2706,2,BUY,32.935,1.49,2024-03-05
f0184d63-0620-4707-b448-4cecedc40217,2208,2,BUY,20.614,3.82,2025-05-12
0a8e691f-686d-4b5c-9b3f-dd8168a8a174,1590,1,BUY,26.573,4.38,2024-12-31
ca50893d-9896-428c-8cab-4f6b073872c4,2367,5,BUY,26.617,3.74,2024-08-21
80531af4-613a-4707-b627-d34411a92d78,1172,2,SELL,2.315,4.33,2025-03-16
cdcd507a-faff-42b5-8285-f449d9f723fc,181,3,BUY,29.817,3.71,2023-11-22
436042e4-08df-4c65-ae6f-41be9475da68,2642,1,SELL,32.757,1.93,2025-06-04
ab7f998a-6c58-41aa-a198-8532b4fc332b,2896,5,SELL,43.587,4.7,2024-11-04
46631432-10b3-45b7-b030-036a74ac66da,2459,1,SELL,32.173,1.17,2024-04-06
d8875a1c-a640-44e0-8a66-02c03c42866b,1692,5,BUY,26.802,1.08,2024-02-27
5d2b24fb-3369-4d15-81e7-e499da2bfe80,779,3,SELL,22.354,4.7,2025-03-13
9f766165-2d56-418f-968d-55bf944afcaf,739,3,BUY,30.902,1.28,2025-07-05
cecd2cd7-f13c-4e7b-a0c6-66892ecf499e,503,5,SELL,49.768,4.08,2024-06-11
59f178c0-b167-4b9c-84c9-a3a37dcaac9f,2009,3,BUY,40.738,4.68,2024-05-25
87cb1fc5-a124-4939-895e-38d88eebcc41,1440,1,SELL,18.116,3.28,2024-07-26
7ebac0a0-5b53-44ba-b631-55fc2bf9779e,1238,3,BUY,10.418,2.76,2024-06-30
6e9f873d-cdbe-4e1b-bf7e-779c2d1cce7b,2801,2,SELL,41.955,2.48,2025-11-10
8d95ef04-6f56-4bbd-81fe-225fdee36a86,1541,4,BUY,16.615,2.94,2024-08-25
a944829a-783d-4821-952c-503a2447f980,672,1,BUY,11.442,2.78,2023-11-25
5cf7c42d-a418-4121-a819-aad421a09bd3,2902,4,BUY,9.096,4.19,2024-12-09
b29a1dfa-0526-41fc-b7fc-e59bc6bbc07a,391,5,SELL,23.749,3.63,2024-10-21
4c869823-cb8a-49cb-a88b-ca981c257210,796,5,SELL,27.1,3.06,2025-01-15
a071f16b-a539-4414-ab99-b225cd09c88a,1565,1,SELL,11.115,2.9,2025-02-17
341e0400-b5a1-458b-8abd-5c2b73e96b03,1318,3,BUY,41.834,4.16,2024-01-09
23edceec-7880-4946-bfa8-4352c9d7fe84,512,5,SELL,28.587,1.15,2024-02-05
c0a9e214-50fd-4bd1-b3a0-192a2faf85aa,1762,1,SELL,49.985,2.55,2024-10-03
d6a62918-d988-407d-9e22-ed9e6724549d,2984,3,BUY,46.007,4.27,2024-05-15
fdd677d8-e123-4723-8b5c-01b173917e42,2339,3,BUY,16.78,3.41,2024-11-04
a438a82e-1487-4eb2-9d3f-4f82ec3e8f4a,1281,3,BUY,24.401,4.64,2024-06-13
d629340c-5819-4e9a-ab6e-5a93ed9fbee8,1047,2,BUY,20.842,4.85,2025-06-08
1d31d32c-d853-4b26-8b0d-e9f244ee6cd4,2156,5,BUY,41.758,4.49,2024-09-30
9fef6b36-1b0c-4bdd-9ddf-45a7944bf401,428,1,SELL,28.642,0.8,2024-09-25
61fe4f84-6aeb-4da0-9255-ee0d619f59e4,2668,4,SELL,30.257,2.61,2025-02-19
f15ddfec-2762-4cab-9634-e6fd9903cbf1,1674,4,BUY,46.108,4.92,2023-12-17
55effae1-f1fe-482f-bb81-cdf4624ecd8d,1458,3,BUY,4.32,0.75,2024-04-29
b113850e-b54a-4b14-b28f-e6f57c760f40,897,3,BUY,47.147,4.93,2024-08-31
d8bb24d6-f827-4186-b057-4bfc92d58cdf,157,3,BUY,46.658,0.75,2025-11-02
10b350c0-01cf-497d-9022-f485da50336c,1514,3,SELL,48.519,1.38,2025-07-11
d3209bd9-2e54-40c2-ae1e-cf4f50ef0441,896,1,BUY,1.449,4.47,2024-03-04
582f9eb9-5c33-4636-ab56-c995fc4d2108,1946,4,SELL,44.945,1.91,2025-07-29
647337d7-ffd8-4109-b11e-9a3b19fe847a,2233,5,SELL,20.169,1.11,2024-07-19
53013091-14ff-4f5a-848a-7fcfb89e79d4,1025,4,BUY,39.864,3.95,2024-03-04
5d1aea20-6b10-44fa-8ab4-c046daa41ece,1919,3,BUY,24.406,2.93,2024-10-29
97109597-8ba6-4a5d-97c6-8256c40d69ca,1907,4,SELL,27.195,4.77,2024-12-14
e9f1876c-0cd4-43d8-9370-538a94b930e6,821,3,SELL,2.096,1.0,2025-10-22
350b4deb-ac1b-4ae2-8d38-79cbd7110379,1239,1,SELL,22.172,2.49,2023-11-17
18636b63-f7ed-4e3d-b338-ffeb5db012e9,677,2,BUY,6.525,2.95,2025-03-04
2239ba48-cba3-4221-85b6-cc901710941d,391,2,BUY,16.21,1.2,2024-09-22
e7e366c9-e293-4612-bbe8-926913866c6b,2815,1,SELL,30.529,2.8,2024-10-18
0d29c770-5200-41ce-accf-519686f30e6b,2029,2,BUY,11.69,3.96,2024-11-14
14b3b922-7338-41ed-8968-2903d124a946,2278,5,BUY,6.083,0.8,2023-12-04
04d38d0c-614d-43ff-8fc2-6b3fc487980d,2130,3,SELL,19.255,0.88,2024-09-30
54b97f4c-5984-450b-955d-131b7cf91151,2166,1,BUY,33.139,4.81,2025-02-08
b4282b01-6272-4043-b341-51d0828b6836,726,3,BUY,20.087,1.41,2025-05-12
5a9a759c-d26f-4762-bc79-d27104a26dd6,1197,5,SELL,24.56,4.27,2024-10-09
df86ec7e-dd0b-4d31-a647-d2ac49000c35,655,2,BUY,40.562,0.92,2024-09-27
83dac612-f135-48a4-aaad-08b1483b14e9,2987,2,BUY,9.606,2.72,2024-09-04
9d852a1b-db6e-403a-b97e-6a5e00289edc,392,5,BUY,48.809,2.37,2025-08-21
d5340f78-dc17-41c7-bb70-3cb5f8cce4b1,974,2,BUY,37.868,0.81,2024-05-20
dbed1bd8-d24f-4bae-a070-0aad0566a7d6,179,1,BUY,34.115,3.57,2025-11-01
78c5a108-d80a-43f1-bdcd-28a4a5337ef8,2936,3,SELL,46.326,1.22,2023-12-30
550ef1a0-e583-4ff3-9125-6d181cc0b33d,2305,2,SELL,12.367,1.85,2025-08-30
aa0a012a-758a-46ac-a0bd-7e2a1f88fc08,1167,2,SELL,22.454,1.18,2025-10-22
b768b986-8662-4ba8-aa19-5edd320b2070,2346,2,SELL,33.27,3.01,2024-11-11
20aae56c-eb77-4763-bfad-c1382d52e5ae,882,1,SELL,24.331,3.51,2024-11-29
02e74563-4039-4296-b68c-7e40e8a093a4,2080,1,BUY,43.399,2.53,2025-05-10
db9a6767-b461-4af1-b2fa-1b3852a48a83,1373,2,SELL,20.229,4.81,2025-05-23
894aa519-ebb8-40e1-87e1-449433a68612,1907,3,SELL,31.503,3.24,2024-02-02
cfd1d992-a1ec-4e16-8bf7-eda31159268b,1275,3,BUY,3.031,2.48,2025-03-28
7725f86a-6b78-438e-86a9-8212ea9f2160,1703,2,BUY,8.096,0.65,2025-10-27
99a2abef-c33e-4941-959d-7d467d33fe9a,2601,4,SELL,2.994,2.67,2025-08-25
3c4340fe-c063-4061-bcf5-c41940c4d57c,1251,5,BUY,35.129,3.7,2025-09-30
0329abfd-3624-45d8-86d9-6522a3f271a0,1416,4,SELL,20.118,3.89,2024-04-08
4ef1425b-90b1-4087-a11e-de1b7d734608,1656,5,SELL,7.442,4.31,2025-07-17
a88196ee-35ac-4179-a6c4-12fb628aacb6,2009,2,SELL,23.673,3.23,2024-04-08
06d99a40-9f5c-492f-95bf-364ac3bcc527,817,2,BUY,2.627,3.27,2025-01-31
b47432d3-f407-45fb-9030-106d84a17da8,1589,2,SELL,6.226,3.7,2024-10-26
3b653016-10ac-43c7-9c4e-e0c266363ce7,586,1,BUY,21.712,4.11,2024-03-21
f1876af7-a9ba-4eb9-8fe5-1874a5ba9ccb,2714,2,BUY,29.827,2.49,2024-06-10
68f4b0a2-4cad-45a6-b189-67dfc99eafa0,2058,3,SELL,30.91,1.15,2025-02-27
c3d0b25f-fdea-419d-89c8-e363010d34e0,2962,5,SELL,39.268,4.29,2024-07-28
256401fd-9de5-465b-b13b-9c8a9ef95277,1368,4,SELL,27.753,2.1,2025-05-04
203aed84-e849-4b0f-b33a-bbf110fb6e9d,122,2,BUY,36.568,4.54,2025-06-18
6d1651de-266e-4247-af2a-77b460461379,919,4,SELL,34.133,3.39,2025-09-04
80efdd7f-902e-4bed-80b4-856850c2b526,1419,4,SELL,6.104,2.2,2025-10-04
30e213a0-2407-4390-984e-de60a608dbd3,1146,5,BUY,11.575,4.59,2025-06-24
3bad956e-2198-4164-9833-4596c896a8f1,812,3,BUY,26.542,4.7,2024-07-07
4ab66ee0-632a-4df3-8735-9d53d1cc0edf,1793,1,BUY,34.15,1.77,2024-05-23
7e28f0c4-1930-4750-985f-38f0c5857869,1638,2,BUY,21.533,2.51,2024-06-12
634d96ea-aa78-4332-a29e-6b53386026ae,2780,4,BUY,34.19,4.32,2025-04-24
c7398e10-876b-49f4-a158-88a727e9e97f,2289,2,SELL,33.104,3.77,2025-05-01
0c0eb73c-98c6-4599-a0c7-2f0ee9c011fc,2230,3,SELL,1.708,1.34,2025-06-19
e95ec560-f036-43a0-b787-4f1c0f68c27a,2915,5,SELL,25.845,3.02,2024-09-20
d8cdd72e-abca-4920-9488-d1e19a507348,2656,3,SELL,12.717,1.28,2025-10-16
e32ee87a-4a72-42e1-95d9-7185b35ec6e0,1246,1,BUY,31.729,3.98,2024-02-05
043cbc0d-5755-4cfc-8356-c6f29106e1f5,1306,4,BUY,47.94,1.27,2024-06-05
08028b72-15df-45e4-8139-87ccd11318f9,27,1,SELL,45.007,4.44,2025-05-03
f7e95521-4ae0-4f24-8fc4-c791727d9bc5,1497,1,BUY,1.404,4.84,2024-07-30
33405084-1789-4365-bbf5-9f525a345486,2466,3,BUY,41.36,1.69,2024-09-20
a7820991-955b-483a-9144-7bb6508150bf,889,1,BUY,12.98,1.77,2025-01-01
26b3697d-48f8-43e0-b999-1b6903b8aa66,1313,4,BUY,13.438,3.97,2024-02-17
d42e975c-d57c-4aa0-8783-91b2bc058534,1214,1,BUY,23.546,4.45,2025-09-05
2be26de8-ff0f-4ecf-9d2e-f3d766c55432,1492,2,BUY,34.283,4.53,2024-06-13
e6942efb-f5ad-4a78-b3d9-0ee999462fd8,186,5,SELL,43.225,3.65,2025-07-24
dc3536f7-da18-4de3-ba4b-588c34f699bb,1822,5,BUY,42.633,2.65,2025-09-05
d83940e8-0f4d-46a2-a5b2-8e91bba31288,1006,4,BUY,31.395,4.57,2024-09-18
2c2eb536-f178-4c72-b43b-0b7f92155ee8,347,2,BUY,11.674,1.37,2025-08-08
2ba07332-17c9-4bbc-b726-9614f81c5f4b,169,2,BUY,38.56,2.88,2024-04-22
0600b225-f8ba-4671-9730-00355f81245a,1719,4,BUY,32.055,1.75,2023-11-20
580033c3-6785-437a-8f37-9a430785156f,1880,4,SELL,30.409,3.24,2024-04-30
d2fe511e-d4e5-4daa-9746-8968b7fd2abd,2647,3,SELL,19.825,3.54,2024-10-25
b7c8d576-49e5-457f-96a8-173a833a36e7,1354,5,BUY,29.415,2.64,2025-02-14
ef17ab8e-1bb0-4785-a090-7a7ac9a943e3,1916,2,BUY,20.54,2.65,2023-12-11
d17ff6bf-94f6-4270-86c5-106c326e69db,1468,1,BUY,19.067,3.7,2025-05-23
7fb8c421-a9ac-42f7-8965-e6e6a9b03422,324,2,SELL,26.259,2.64,2024-09-14
2212807c-426f-4854-a751-3c996c37efe2,464,1,BUY,27.632,2.18,2025-04-03
c3a0b552-abb3-48ed-a9e0-4e0fa0e8a4b3,2745,5,SELL,32.346,1.89,2024-06-15
f8138972-513e-43cd-959b-60715ed8680c,928,3,SELL,11.54,0.54,2025-05-01
8892fd65-5d4d-4a3b-ba5b-3358ac0b76a7,1260,3,BUY,44.51,3.63,2024-07-21
8df4ff14-62b0-4c9d-810e-df242a7d07a7,1574,5,SELL,31.265,1.92,2024-11-29
561dbc33-70c2-4118-af48-1418d26aff9b,2598,4,SELL,19.504,2.71,2024-11-01
3f27fbeb-a89c-4798-ab35-5d09f51d4ea8,543,1,BUY,25.385,3.05,2024-04-12
3cd863ec-762c-46e9-9dfb-e43a920c6623,15,3,BUY,17.372,1.78,2025-02-09
b2da688c-adab-4b49-be32-7d9886afd213,1570,4,SELL,42.759,3.73,2024-11-05
fac8e341-4fc0-4ede-bcd2-05c741efe9fa,1434,3,SELL,16.987,1.99,2025-09-04
89e6b50c-86af-4a88-8677-0989f1317211,1140,5,BUY,38.929,3.94,2025-09-25
ed893333-1ca7-4c73-86c6-f9b1e935deda,1277,1,BUY,41.904,1.28,2025-08-21
ef94c231-e870-4bc5-a06c-fa96f7f8acde,2174,3,SELL,45.507,4.11,2025-01-08
86dd6c83-098d-4cc7-ac90-0ecd5f529de4,2392,5,SELL,14.832,2.08,2024-04-21
c39f6abd-5d1a-4eb2-9190-0aad13b2d010,1813,2,SELL,37.146,2.92,2024-03-28
fc64aafc-8490-4685-8385-2a36bac4f9c2,2289,3,SELL,17.995,0.8,2025-07-10
1635684b-fc58-491d-b968-3fe50c5a82ac,2923,4,BUY,18.472,1.63,2024-10-04
ffceea74-d5cc-47d8-bc64-0c8d5d52de32,598,2,BUY,11.035,3.73,2025-08-24
97eb0bac-6a34-4e68-8dde-0c4df1a066cc,427,3,BUY,47.025,1.43,2023-11-27
e3c46335-4b6c-44e5-ab4b-5dbea2014bcc,842,4,BUY,44.996,2.52,2025-09-16
b63a6fe3-2ab6-4dd4-a0ef-2ed8a7d611ae,2374,4,BUY,18.29,4.81,2025-09-01
e5210ed8-dc24-4b7e-a699-c1cd9c6db56c,996,4,BUY,7.187,1.91,2024-03-19
45cf602e-343b-4242-aa1f-827b883b4adf,813,1,BUY,19.63,1.66,2025-04-15
0f17aff8-6206-4d64-aeb5-2902928afb38,1877,5,BUY,13.504,3.07,2025-05-06
67d25572-e7e0-4eb9-ae8f-33cb0fe18dc6,313,4,SELL,37.695,0.65,2024-12-14
dac01cc3-75ff-481e-be86-e3d8c45dc5af,1944,5,SELL,37.453,2.7,2025-06-22
e4ccd0da-b9db-4f70-89ec-a917ef0e98dc,787,2,SELL,14.94,3.21,2024-03-28
66c2f418-3617-4b8e-80de-28945982968c,1800,3,BUY,29.588,4.45,2024-04-30
5243f784-6d27-424a-89e5-578037a2aac1,1389,2,SELL,43.148,2.9,2024-06-04
40f71837-db75-431b-9f73-364b18eb8c0b,1227,5,SELL,36.859,3.48,2025-05-25
12cab409-9818-4d5f-992d-019cac1e0ca5,1650,1,SELL,48.621,1.71,2025-04-16
c4aa6135-ff67-4e65-a3fb-ada6687dfc24,2592,1,BUY,48.677,2.27,2024-10-23
7b6b843f-2c42-465c-b775-932baf77aaca,996,4,SELL,35.928,1.3,2025-07-02
0b3b44c6-1601-471f-9940-4f7ca3ac28ea,513,5,SELL,15.799,3.13,2024-02-09
0e996609-bfe3-414a-b960-12ecee707df4,1850,4,BUY,20.893,2.84,2024-05-14
78ecff19-84c8-40e1-a74c-9ac42c859b68,1612,4,BUY,2.507,3.98,2023-12-16
bdb3fcdd-a5bc-4672-828e-8831727c31a5,2212,5,SELL,24.579,4.82,2024-09-16
b5eecf54-24ad-4331-908c-e18af0f990dc,2579,2,SELL,30.5,4.27,2024-07-27
3bd7fa94-d8d9-4b28-b5f2-b7a4e69fe1e1,22,5,BUY,11.919,4.42,2025-04-18
0059dbe7-c80d-4217-8e9e-bd723d2ee53f,2265,5,BUY,4.692,3.78,2024-02-21
73479e3c-60fc-44eb-bef8-3dd25c91f24a,2463,4,SELL,12.799,3.53,2024-05-19
2574e037-4edb-4bfc-82b1-0b6d429963bf,2195,4,BUY,23.076,2.06,2025-02-19
07a64f3c-d484-4183-8ef6-9c29acfb8986,2753,5,BUY,49.166,3.16,2024-08-12
b0c7c563-90b6-431b-93ca-21e25831a839,2843,3,SELL,28.89,2.23,2024-07-06
45f90513-fc2f-49bd-90e9-c33ceed7ed49,1171,4,SELL,26.774,2.96,2024-11-22
e5e51f2c-b242-4906-a129-68c201d9bc7c,656,1,BUY,24.231,4.7,2025-09-23
8918e6b9-3cc3-4fdf-ae13-92fe5011218a,859,2,SELL,43.2,4.03,2025-06-14
57773474-5a02-4e56-a2df-254ca1db2437,1282,1,BUY,41.095,3.31,2024-09-20
411b8186-6625-4cf7-aa83-f5b11bfaf260,384,1,SELL,14.617,2.11,2024-03-10
5019ce68-d00d-4ba2-83da-990b3ba4213c,870,4,SELL,6.081,4.77,2025-02-20
7cf5ee75-5fde-4aec-ac49-5e96562cd9cf,195,2,SELL,17.259,1.92,2024-09-07
831e6874-6b2e-47f8-ac63-1c330dd4cef3,717,4,BUY,5.565,1.9,2024-03-14
cb29c256-72d2-4824-b2fd-4ea95225cf59,1391,5,SELL,1.144,2.62,2024-08-06
eed53440-8d44-4256-b88b-bbeb6c310700,1685,2,BUY,39.443,1.78,2025-05-24
ae8210fa-37bd-4486-8b92-8b2003c9022d,1900,3,BUY,9.388,1.07,2025-02-10
dc5952ca-bb25-4fa9-87c7-01295909f259,351,4,BUY,39.674,2.75,2025-04-11
e50b4249-5498-4eea-8495-3c32f7629177,927,1,SELL,47.518,3.13,2024-02-22
3dcd2e1e-528d-44f6-bd14-089d4cb897b0,2405,5,SELL,48.918,3.09,2024-11-04
faa7c061-bc5c-4aed-b47e-d21a29e0bca3,250,5,SELL,28.007,3.83,2024-10-29
55d98c9a-eff6-4664-becd-5f93afee533f,1359,5,SELL,33.383,1.11,2024-07-25
188f0d4b-62bb-4232-967d-c3a621d4f845,535,2,BUY,8.268,1.56,2025-09-14
bcf8dddb-49a6-4d8d-a3f4-c77ce81a53b7,95,3,SELL,31.316,4.21,2024-08-02
d7d85a70-33b1-4a41-81da-ea11d3b79408,2450,3,SELL,18.355,2.89,2025-11-01
b93b4b6a-b5af-43f2-8f13-253a5f2ae6a2,1604,2,BUY,41.107,1.17,2024-10-10
d12d58eb-8930-46be-acee-3b5da7e86cdb,638,3,BUY,46.334,2.27,2024-09-17
bd3bb643-690b-44c8-abf0-c0d1182f58fe,331,5,SELL,7.71,2.58,2025-09-12
e92442d8-3b6e-46dd-a3d6-2091d81fce18,904,2,SELL,18.521,2.0,2024-10-28
06091de3-4cba-4eed-9200-11564af1663f,1968,5,SELL,40.637,0.79,2024-04-03
54b9f459-4ff4-4aaa-a068-77b6451345ac,338,3,BUY,49.273,1.69,2024-12-04
2b1466b5-e68b-41ff-9285-e5f7cbc1a7f8,2125,4,SELL,1.36,3.25,2023-12-09
57d6593a-b7c8-4ca9-8d41-d4778c10494d,1270,4,BUY,19.671,2.9,2025-06-08
766a59b5-de20-4242-b32a-09f5f1f0be2e,1672,3,SELL,45.434,3.02,2025-06-30
5121da15-83c9-4aab-a293-53284d55693b,2807,2,BUY,6.568,2.35,2024-03-09
4c4ad529-725c-4222-89d5-b170358febc1,2938,2,SELL,19.928,4.04,2024-03-18
2a838eb4-6b83-4831-8be7-bc163482e061,1582,1,SELL,20.095,2.91,2024-02-04
97d88277-0441-4fe5-8b7e-12870287af69,1777,2,SELL,5.522,1.61,2024-10-01
941cfcac-832e-4f2d-9ea4-b97a90e84dfe,1241,2,BUY,34.498,3.96,2024-03-25
2f06b662-9169-425f-a991-1715bdbce4e4,788,5,BUY,46.458,4.13,2024-04-08
71bb0b72-4f3c-4b22-a3b2-5a931934475c,2753,2,BUY,28.216,2.07,2024-03-04
364ce2a3-9ef7-4417-a33a-05cd627b7161,2454,4,BUY,37.297,1.72,2024-05-18
fc97fe75-e5f7-483f-80ee-4c891dcfaae9,1797,3,BUY,44.522,2.11,2024-10-08
2a207a4a-7dea-468e-819c-6202fb31e676,757,3,SELL,31.409,2.86,2024-06-13
ab657a86-73ae-48b6-b998-9eca3fe76d5b,769,5,SELL,6.958,3.26,2025-03-17
d2cf51eb-bd54-4e38-a545-a946dbbc331c,435,1,BUY,16.386,1.77,2025-07-17
2d59e78c-f3ec-4657-b291-cc0f191867e5,2356,1,SELL,36.4,3.92,2024-08-13
97217c41-4959-4ae6-91ac-86769b16c9e8,224,1,SELL,19.014,3.52,2023-12-31
b110a513-bd56-4012-93f3-a9956bfa7252,296,1,BUY,41.092,3.11,2025-08-20
3995c3f2-617c-4da6-b8c5-de2d711daa71,244,5,SELL,10.122,1.05,2024-02-03
c314d41d-3dcf-4299-9a11-d7b644249fcf,1824,3,SELL,26.507,2.24,2024-06-20
0efc4a22-3350-4b2e-9e8c-012e90357e70,2098,4,BUY,8.566,3.83,2024-10-16
b7b7a23e-9b85-4be4-868c-964d1e48c07b,221,5,BUY,31.261,4.35,2025-07-18
4dd82269-6257-41af-b89e-d9ccb5614ed0,1887,3,BUY,45.062,1.63,2024-09-08
d9bcbb03-9451-407d-87ef-17acd18bcaf9,2679,4,BUY,19.065,2.79,2024-03-29
10192d65-ba66-46e0-8e0c-e17a4d7e20ab,287,1,SELL,9.591,1.33,2025-10-14
52ff7880-f22f-4385-92db-69f55cc5ce01,1247,1,BUY,13.178,4.71,2025-05-26
174d3bb6-c6f1-42e1-bdad-18d2d96c09f1,1225,5,BUY,46.029,4.32,2025-05-11
aef9bf30-110c-49f7-94e9-e253206b2fad,1239,3,BUY,19.855,1.58,2024-11-03
6e4a6416-8910-4c9e-b1ec-b66bd0133a22,2330,4,BUY,29.547,1.6,2024-09-13
ef53a8ae-3c61-414c-a038-ebf18119b0e8,1630,5,SELL,17.763,2.53,2025-09-07
cc9ff471-cc52-48f2-925c-74a3d156da30,84,5,SELL,19.867,4.04,2024-11-25
47f81f09-4911-4d62-a1fb-cd2c6eb51250,888,3,BUY,33.917,4.23,2024-06-13
56003455-38f6-4603-a6b9-a03dca0f2e7f,2760,2,SELL,28.498,2.97,2025-03-26
2f2d6bbe-e9b4-4718-8955-bb0c48d738a9,2917,1,SELL,40.077,1.38,2024-06-05
5d6ebf03-4fe5-474e-a231-1fd1366df6a6,1896,1,SELL,41.441,2.89,2024-04-06
e1329508-7859-46d4-a4ae-2072727ffcdd,2787,3,BUY,32.634,4.57,2024-04-14
7d64f240-7a2f-4d4f-80ac-9bc379633340,813,1,BUY,47.938,2.86,2024-02-28
56127acd-ed2b-44c6-8084-0fbd9cefa804,2683,3,BUY,40.49,2.65,2024-09-05
d9575b9b-cd4f-427e-90e6-d17bf981cbb5,257,4,BUY,48.83,3.31,2025-06-02
c6d834cd-be5e-4703-9c00-ce7878615e48,393,2,BUY,3.502,3.74,2024-09-24
3ffa402b-48de-4bdb-95f1-0ee571e072fe,272,2,BUY,9.839,4.83,2025-01-10
12878fd8-d91e-415a-b6b5-b8c558909d54,91,4,BUY,13.419,3.11,2025-03-02
60c0136c-e140-48cd-983b-cd55fe881bbe,761,4,BUY,29.261,1.54,2025-10-14
69ce0a17-409c-4e8b-9991-563232b013ba,2455,4,SELL,25.583,4.59,2025-01-17
686aebdf-fe9a-4b59-83c6-21d52cae6e4c,1138,2,BUY,48.753,1.59,2024-09-03
67c324ec-1a04-41dc-a0d2-29a878a89275,1239,2,SELL,18.952,1.83,2025-01-21
9a953d82-ba45-4566-8917-84fa3bf0ec33,353,3,BUY,32.535,1.67,2025-06-16
26bca637-25e8-41a8-9287-1a55dec0e939,194,2,SELL,39.318,2.11,2024-08-04
30ec189a-c6bf-4228-a83b-6d0ec8f468e5,2743,5,SELL,2.966,4.95,2025-06-06
de65b53f-8455-4e30-8712-3a4914217958,421,2,SELL,25.962,1.56,2025-04-08
8118dca7-42ad-4705-99c5-90da95422d90,1057,3,SELL,35.891,2.78,2024-06-12
75964188-88d3-451c-95a2-6a5d5090161e,2471,4,BUY,18.582,4.27,2025-05-21
c1b761d8-346b-4162-9b23-b9b882f8280a,2513,1,BUY,9.672,1.24,2025-10-13
0c8871b6-3aee-45fd-b8fa-5b0c1dad35bb,654,2,BUY,4.214,0.63,2024-01-07
f43b556e-5bc6-4a3c-9240-544eef04a981,740,5,SELL,1.116,3.41,2024-06-14
3a3259bb-c1b7-40d8-97c7-fffc5c0de36d,209,3,SELL,22.265,3.84,2025-10-27
