product_id,date,nav_price
1,2022-08-04,1.735
2,2022-08-04,2.014
3,2022-08-04,1.11
4,2022-08-04,1.251
5,2022-08-04,1.452
1,2022-08-05,1.779
2,2022-08-05,1.53
3,2022-08-05,1.274
4,2022-08-05,1.605
5,2022-08-05,1.351
1,2022-08-06,1.728
2,2022-08-06,1.671
3,2022-08-06,1.941
4,2022-08-06,2.125
5,2022-08-06,1.694
1,2022-08-07,1.719
2,2022-08-07,1.602
3,2022-08-07,1.4
4,2022-08-07,2.203
5,2022-08-07,2.489
1,2022-08-08,2.12
2,2022-08-08,2.18
3,2022-08-08,2.217
4,2022-08-08,2.275
5,2022-08-08,2.171
1,2022-08-09,1.215
2,2022-08-09,1.837
3,2022-08-09,2.006
4,2022-08-09,1.418
5,2022-08-09,1.206
1,2022-08-10,2.46
2,2022-08-10,1.619
3,2022-08-10,1.867
4,2022-08-10,2.067
5,2022-08-10,0.955
1,2022-08-11,2.576
2,2022-08-11,1.522
3,2022-08-11,1.897
4,2022-08-11,1.51
5,2022-08-11,1.765
1,2022-08-12,2.262
2,2022-08-12,1.678
3,2022-08-12,1.332
4,2022-08-12,2.086
5,2022-08-12,1.892
1,2022-08-13,2.381
2,2022-08-13,2.032
3,2022-08-13,1.157
4,2022-08-13,1.325
5,2022-08-13,0.944
1,2022-08-14,2.319
2,2022-08-14,2.114
3,2022-08-14,1.102
4,2022-08-14,2.342
5,2022-08-14,1.183
1,2022-08-15,1.76
2,2022-08-15,2.342
3,2022-08-15,2.004
4,2022-08-15,1.784
5,2022-08-15,2.28
1,2022-08-16,2.022
2,2022-08-16,1.453
3,2022-08-16,1.825
4,2022-08-16,1.24
5,2022-08-16,2.079
1,2022-08-17,1.367
2,2022-08-17,2.297
3,2022-08-17,2.47
4,2022-08-17,2.194
5,2022-08-17,1.199
1,2022-08-18,1.209
2,2022-08-18,1.104
3,2022-08-18,2.003
4,2022-08-18,1.921
5,2022-08-18,1.873
1,2022-08-19,2.224
2,2022-08-19,2.041
3,2022-08-19,2.588
4,2022-08-19,1.15
5,2022-08-19,1.987
1,2022-08-20,1.069
2,2022-08-20,1.368
3,2022-08-20,1.209
4,2022-08-20,1.371
5,2022-08-20,1.142
1,2022-08-21,2.222
2,2022-08-21,2.468
3,2022-08-21,2.342
4,2022-08-21,2.376
5,2022-08-21,1.057
1,2022-08-22,0.928
2,2022-08-22,2.532
3,2022-08-22,1.525
4,2022-08-22,2.008
5,2022-08-22,1.289
1,2022-08-23,1.921
2,2022-08-23,1.631
3,2022-08-23,1.061
4,2022-08-23,1.184
5,2022-08-23,2.353
1,2022-08-24,2.283
2,2022-08-24,1.191
3,2022-08-24,2.415
4,2022-08-24,1.999
5,2022-08-24,2.371
1,2022-08-25,1.02
2,2022-08-25,1.507
3,2022-08-25,2.176
4,2022-08-25,1.186
5,2022-08-25,1.31
1,2022-08-26,1.965
2,2022-08-26,2.248
3,2022-08-26,1.245
4,2022-08-26,2.297
5,2022-08-26,1.716
1,2022-08-27,1.346
2,2022-08-27,1.182
3,2022-08-27,1.234
4,2022-08-27,2.11
5,2022-08-27,1.311
1,2022-08-28,1.473
2,2022-08-28,2.216
3,2022-08-28,1.872
4,2022-08-28,2.35
5,2022-08-28,2.457
1,2022-08-29,1.204
2,2022-08-29,1.102
3,2022-08-29,1.975
4,2022-08-29,1.458
5,2022-08-29,2.032
1,2022-08-30,1.428
2,2022-08-30,1.088
3,2022-08-30,1.197
4,2022-08-30,1.222
5,2022-08-30,2.063
1,2022-08-31,1.39
2,2022-08-31,1.561
3,2022-08-31,2.094
4,2022-08-31,1.68
5,2022-08-31,1.001
1,2022-09-01,1.629
2,2022-09-01,1.417
3,2022-09-01,2.282
4,2022-09-01,1.123
5,2022-09-01,2.015
1,2022-09-02,1.823
2,2022-09-02,1.907
3,2022-09-02,1.431
4,2022-09-02,1.417
5,2022-09-02,1.635
1,2022-09-03,1.902
2,2022-09-03,1.904
3,2022-09-03,1.797
4,2022-09-03,1.327
5,2022-09-03,1.506
1,2022-09-04,2.007
2,2022-09-04,1.037
3,2022-09-04,2.189
4,2022-09-04,1.097
5,2022-09-04,2.372
1,2022-09-05,1.12
2,2022-09-05,2.357
3,2022-09-05,1.721
4,2022-09-05,2.178
5,2022-09-05,1.901
1,2022-09-06,2.523
2,2022-09-06,1.365
3,2022-09-06,1.845
4,2022-09-06,2.083
5,2022-09-06,1.283
1,2022-09-07,2.301
2,2022-09-07,1.849
3,2022-09-07,1.791
4,2022-09-07,0.853
5,2022-09-07,2.191
1,2022-09-08,1.572
2,2022-09-08,1.558
3,2022-09-08,2.218
4,2022-09-08,2.45
5,2022-09-08,1.009
1,2022-09-09,2.329
2,2022-09-09,1.948
3,2022-09-09,1.247
4,2022-09-09,2.349
5,2022-09-09,1.588
1,2022-09-10,2.177
2,2022-09-10,1.269
3,2022-09-10,1.473
4,2022-09-10,2.119
5,2022-09-10,2.471
1,2022-09-11,2.54
2,2022-09-11,1.341
3,2022-09-11,1.787
4,2022-09-11,1.542
5,2022-09-11,0.898
1,2022-09-12,2.208
2,2022-09-12,1.819
3,2022-09-12,2.307
4,2022-09-12,1.487
5,2022-09-12,1.746
1,2022-09-13,1.133
2,2022-09-13,1.591
3,2022-09-13,1.66
4,2022-09-13,1.97
5,2022-09-13,1.848
1,2022-09-14,2.036
2,2022-09-14,1.787
3,2022-09-14,2.338
4,2022-09-14,1.277
5,2022-09-14,0.885
1,2022-09-15,2.309
2,2022-09-15,2.124
3,2022-09-15,1.377
4,2022-09-15,1.154
5,2022-09-15,1.921
1,2022-09-16,1.018
2,2022-09-16,1.675
3,2022-09-16,2.299
4,2022-09-16,2.536
5,2022-09-16,1.002
1,2022-09-17,1.405
2,2022-09-17,1.457
3,2022-09-17,1.344
4,2022-09-17,1.969
5,2022-09-17,1.538
1,2022-09-18,2.468
2,2022-09-18,2.215
3,2022-09-18,2.452
4,2022-09-18,1.706
5,2022-09-18,1.913
1,2022-09-19,2.271
2,2022-09-19,1.736
3,2022-09-19,1.535
4,2022-09-19,2.295
5,2022-09-19,2.284
1,2022-09-20,1.01
2,2022-09-20,1.381
3,2022-09-20,1.812
4,2022-09-20,2.404
5,2022-09-20,2.028
1,2022-09-21,2.262
2,2022-09-21,1.927
3,2022-09-21,1.332
4,2022-09-21,1.838
5,2022-09-21,1.54
1,2022-09-22,1.051
2,2022-09-22,0.981
3,2022-09-22,2.337
4,2022-09-22,1.824
5,2022-09-22,1.842
1,2022-09-23,2.061
2,2022-09-23,1.835
3,2022-09-23,1.178
4,2022-09-23,1.877
5,2022-09-23,1.786
1,2022-09-24,2.124
2,2022-09-24,1.16
3,2022-09-24,2.305
4,2022-09-24,2.158
5,2022-09-24,2.242
1,2022-09-25,1.475
2,2022-09-25,2.234
3,2022-09-25,1.065
4,2022-09-25,1.642
5,2022-09-25,2.553
1,2022-09-26,1.74
2,2022-09-26,2.157
3,2022-09-26,1.445
4,2022-09-26,1.969
5,2022-09-26,1.474
1,2022-09-27,2.104
2,2022-09-27,1.246
3,2022-09-27,2.442
4,2022-09-27,1.212
5,2022-09-27,1.343
1,2022-09-28,2.131
2,2022-09-28,1.553
3,2022-09-28,2.264
4,2022-09-28,1.128
5,2022-09-28,1.691
1,2022-09-29,1.806
2,2022-09-29,1.24
3,2022-09-29,1.625
4,2022-09-29,1.652
5,2022-09-29,1.484
1,2022-09-30,1.475
2,2022-09-30,1.047
3,2022-09-30,2.237
4,2022-09-30,2.28
5,2022-09-30,2.293
1,2022-10-01,1.389
2,2022-10-01,1.477
3,2022-10-01,2.357
4,2022-10-01,2.0
5,2022-10-01,1.455
1,2022-10-02,1.516
2,2022-10-02,2.532
3,2022-10-02,1.349
4,2022-10-02,2.005
5,2022-10-02,1.788
1,2022-10-03,1.217
2,2022-10-03,1.818
3,2022-10-03,1.814
4,2022-10-03,2.239
5,2022-10-03,1.148
1,2022-10-04,0.904
2,2022-10-04,2.388
3,2022-10-04,1.837
4,2022-10-04,1.18
5,2022-10-04,2.342
1,2022-10-05,2.307
2,2022-10-05,1.491
3,2022-10-05,2.025
4,2022-10-05,2.249
5,2022-10-05,2.067
1,2022-10-06,2.683
2,2022-10-06,1.087
3,2022-10-06,1.929
4,2022-10-06,1.699
5,2022-10-06,1.208
1,2022-10-07,2.393
2,2022-10-07,2.111
3,2022-10-07,2.294
4,2022-10-07,2.515
5,2022-10-07,2.02
1,2022-10-08,2.191
2,2022-10-08,2.469
3,2022-10-08,2.293
4,2022-10-08,1.803
5,2022-10-08,1.677
1,2022-10-09,1.283
2,2022-10-09,1.295
3,2022-10-09,1.952
4,2022-10-09,1.43
5,2022-10-09,1.957
1,2022-10-10,2.125
2,2022-10-10,1.909
3,2022-10-10,1.089
4,2022-10-10,1.81
5,2022-10-10,2.317
1,2022-10-11,1.194
2,2022-10-11,1.279
3,2022-10-11,2.515
4,2022-10-11,2.428
5,2022-10-11,1.082
1,2022-10-12,2.225
2,2022-10-12,1.473
3,2022-10-12,2.289
4,2022-10-12,1.129
5,2022-10-12,1.496
1,2022-10-13,1.591
2,2022-10-13,1.169
3,2022-10-13,2.32
4,2022-10-13,2.257
5,2022-10-13,1.711
1,2022-10-14,1.253
2,2022-10-14,2.227
3,2022-10-14,1.098
4,2022-10-14,1.423
5,2022-10-14,2.239
1,2022-10-15,1.301
2,2022-10-15,2.192
3,2022-10-15,1.905
4,2022-10-15,2.059
5,2022-10-15,2.28
1,2022-10-16,2.081
2,2022-10-16,2.352
3,2022-10-16,2.604
4,2022-10-16,2.097
5,2022-10-16,1.221
1,2022-10-17,1.5
2,2022-10-17,1.057
3,2022-10-17,1.039
4,2022-10-17,2.23
5,2022-10-17,2.294
1,2022-10-18,1.375
2,2022-10-18,1.233
3,2022-10-18,1.833
4,2022-10-18,2.264
5,2022-10-18,1.095
1,2022-10-19,1.181
2,2022-10-19,1.665
3,2022-10-19,2.274
4,2022-10-19,2.041
5,2022-10-19,1.672
1,2022-10-20,1.56
2,2022-10-20,1.455
3,2022-10-20,2.278
4,2022-10-20,1.974
5,2022-10-20,2.267
1,2022-10-21,1.328
2,2022-10-21,2.383
3,2022-10-21,2.38
4,2022-10-21,1.773
5,2022-10-21,1.562
1,2022-10-22,2.14
2,2022-10-22,1.262
3,2022-10-22,1.475
4,2022-10-22,1.964
5,2022-10-22,1.948
1,2022-10-23,2.272
2,2022-10-23,1.6
3,2022-10-23,2.209
4,2022-10-23,2.473
5,2022-10-23,1.711
1,2022-10-24,1.896
2,2022-10-24,1.614
3,2022-10-24,1.121
4,2022-10-24,0.988
5,2022-10-24,1.993
1,2022-10-25,1.285
2,2022-10-25,2.04
3,2022-10-25,1.967
4,2022-10-25,1.37
5,2022-10-25,2.225
1,2022-10-26,1.832
2,2022-10-26,2.491
3,2022-10-26,2.225
4,2022-10-26,1.082
5,2022-10-26,1.848
1,2022-10-27,1.371
2,2022-10-27,2.315
3,2022-10-27,1.576
4,2022-10-27,2.293
5,2022-10-27,1.464
1,2022-10-28,2.501
2,2022-10-28,2.388
3,2022-10-28,1.09
4,2022-10-28,1.546
5,2022-10-28,1.968
1,2022-10-29,2.343
2,2022-10-29,1.42
3,2022-10-29,2.059
4,2022-10-29,1.729
5,2022-10-29,2.025
1,2022-10-30,1.282
2,2022-10-30,1.573
3,2022-10-30,2.219
4,2022-10-30,1.011
5,2022-10-30,2.338
1,2022-10-31,2.285
2,2022-10-31,2.288
3,2022-10-31,1.564
4,2022-10-31,1.762
5,2022-10-31,1.471
1,2022-11-01,1.555
2,2022-11-01,1.074
3,2022-11-01,1.575
4,2022-11-01,1.553
5,2022-11-01,0.92
1,2022-11-02,1.304
2,2022-11-02,1.666
3,2022-11-02,2.165
4,2022-11-02,2.501
5,2022-11-02,1.835
1,2022-11-03,2.135
2,2022-11-03,1.9
3,2022-11-03,1.325
4,2022-11-03,2.083
5,2022-11-03,2.248
1,2022-11-04,1.472
2,2022-11-04,2.109
3,2022-11-04,1.0
4,2022-11-04,1.308
5,2022-11-04,1.551
1,2022-11-05,2.318
2,2022-11-05,2.372
3,2022-11-05,1.8
4,2022-11-05,1.493
5,2022-11-05,2.331
1,2022-11-06,1.952
2,2022-11-06,1.568
3,2022-11-06,1.947
4,2022-11-06,1.72
5,2022-11-06,2.115
1,2022-11-07,2.303
2,2022-11-07,2.392
3,2022-11-07,1.619
4,2022-11-07,2.231
5,2022-11-07,1.778
1,2022-11-08,1.693
2,2022-11-08,1.75
3,2022-11-08,1.37
4,2022-11-08,1.433
5,2022-11-08,1.414
1,2022-11-09,2.209
2,2022-11-09,2.406
3,2022-11-09,1.64
4,2022-11-09,2.467
5,2022-11-09,1.451
1,2022-11-10,1.541
2,2022-11-10,2.112
3,2022-11-10,1.348
4,2022-11-10,1.936
5,2022-11-10,1.384
1,2022-11-11,2.258
2,2022-11-11,2.331
3,2022-11-11,1.32
4,2022-11-11,2.065
5,2022-11-11,2.275
1,2022-11-12,1.386
2,2022-11-12,1.204
3,2022-11-12,2.406
4,2022-11-12,1.888
5,2022-11-12,1.424
1,2022-11-13,1.41
2,2022-11-13,1.316
3,2022-11-13,1.959
4,2022-11-13,1.703
5,2022-11-13,2.177
1,2022-11-14,1.704
2,2022-11-14,2.009
3,2022-11-14,2.135
4,2022-11-14,2.641
5,2022-11-14,2.02
1,2022-11-15,1.533
2,2022-11-15,2.053
3,2022-11-15,1.444
4,2022-11-15,2.06
5,2022-11-15,1.745
1,2022-11-16,2.045
2,2022-11-16,1.529
3,2022-11-16,1.814
4,2022-11-16,1.453
5,2022-11-16,1.256
1,2022-11-17,2.177
2,2022-11-17,2.096
3,2022-11-17,2.564
4,2022-11-17,2.351
5,2022-11-17,1.312
1,2022-11-18,2.456
2,2022-11-18,1.165
3,2022-11-18,2.204
4,2022-11-18,1.772
5,2022-11-18,1.776
1,2022-11-19,1.693
2,2022-11-19,1.246
3,2022-11-19,1.585
4,2022-11-19,1.586
5,2022-11-19,2.191
1,2022-11-20,1.884
2,2022-11-20,1.419
3,2022-11-20,1.448
4,2022-11-20,1.532
5,2022-11-20,1.732
1,2022-11-21,1.492
2,2022-11-21,2.03
3,2022-11-21,2.114
4,2022-11-21,1.944
5,2022-11-21,1.079
1,2022-11-22,1.446
2,2022-11-22,1.348
3,2022-11-22,1.245
4,2022-11-22,1.905
5,2022-11-22,1.479
1,2022-11-23,1.85
2,2022-11-23,1.692
3,2022-11-23,1.815
4,2022-11-23,1.495
5,2022-11-23,2.382
1,2022-11-24,1.381
2,2022-11-24,1.005
3,2022-11-24,2.13
4,2022-11-24,1.235
5,2022-11-24,2.219
1,2022-11-25,1.743
2,2022-11-25,0.995
3,2022-11-25,2.148
4,2022-11-25,1.382
5,2022-11-25,1.348
1,2022-11-26,2.086
2,2022-11-26,1.338
3,2022-11-26,1.72
4,2022-11-26,1.523
5,2022-11-26,1.892
1,2022-11-27,2.171
2,2022-11-27,2.68
3,2022-11-27,1.922
4,2022-11-27,2.63
5,2022-11-27,1.643
1,2022-11-28,1.108
2,2022-11-28,2.198
3,2022-11-28,2.29
4,2022-11-28,2.41
5,2022-11-28,2.005
1,2022-11-29,1.582
2,2022-11-29,1.927
3,2022-11-29,1.273
4,2022-11-29,2.327
5,2022-11-29,1.826
1,2022-11-30,1.927
2,2022-11-30,1.296
3,2022-11-30,2.081
4,2022-11-30,0.961
5,2022-11-30,1.434
1,2022-12-01,1.902
2,2022-12-01,2.121
3,2022-12-01,2.159
4,2022-12-01,1.7
5,2022-12-01,1.252
1,2022-12-02,1.864
2,2022-12-02,1.448
3,2022-12-02,1.731
4,2022-12-02,1.67
5,2022-12-02,1.603
1,2022-12-03,1.287
2,2022-12-03,2.317
3,2022-12-03,2.094
4,2022-12-03,1.518
5,2022-12-03,1.495
1,2022-12-04,1.546
2,2022-12-04,2.116
3,2022-12-04,2.058
4,2022-12-04,1.96
5,2022-12-04,2.229
1,2022-12-05,2.071
2,2022-12-05,1.973
3,2022-12-05,2.526
4,2022-12-05,1.228
5,2022-12-05,1.486
1,2022-12-06,1.374
2,2022-12-06,1.939
3,2022-12-06,1.623
4,2022-12-06,1.859
5,2022-12-06,1.239
1,2022-12-07,1.016
2,2022-12-07,2.148
3,2022-12-07,2.166
4,2022-12-07,2.044
5,2022-12-07,2.49
1,2022-12-08,1.16
2,2022-12-08,1.818
3,2022-12-08,2.492
4,2022-12-08,1.304
5,2022-12-08,1.531
1,2022-12-09,1.8
2,2022-12-09,1.306
3,2022-12-09,2.329
4,2022-12-09,1.954
5,2022-12-09,1.669
1,2022-12-10,1.046
2,2022-12-10,2.369
3,2022-12-10,2.263
4,2022-12-10,2.413
5,2022-12-10,1.625
1,2022-12-11,2.245
2,2022-12-11,2.288
3,2022-12-11,2.518
4,2022-12-11,1.89
5,2022-12-11,0.933
1,2022-12-12,1.576
2,2022-12-12,1.776
3,2022-12-12,2.391
4,2022-12-12,1.916
5,2022-12-12,0.979
1,2022-12-13,2.653
2,2022-12-13,2.325
3,2022-12-13,1.997
4,2022-12-13,1.755
5,2022-12-13,1.149
1,2022-12-14,1.216
2,2022-12-14,2.11
3,2022-12-14,1.4
4,2022-12-14,1.617
5,2022-12-14,1.2
1,2022-12-15,1.888
2,2022-12-15,1.52
3,2022-12-15,1.143
4,2022-12-15,1.264
5,2022-12-15,2.548
1,2022-12-16,2.33
2,2022-12-16,2.242
3,2022-12-16,2.522
4,2022-12-16,2.472
5,2022-12-16,2.359
1,2022-12-17,1.862
2,2022-12-17,2.245
3,2022-12-17,1.901
4,2022-12-17,2.12
5,2022-12-17,1.682
1,2022-12-18,1.354
2,2022-12-18,2.041
3,2022-12-18,1.875
4,2022-12-18,1.515
5,2022-12-18,2.082
1,2022-12-19,2.03
2,2022-12-19,1.882
3,2022-12-19,2.103
4,2022-12-19,2.113
5,2022-12-19,1.965
1,2022-12-20,1.23
2,2022-12-20,2.447
3,2022-12-20,1.227
4,2022-12-20,2.065
5,2022-12-20,1.035
1,2022-12-21,2.62
2,2022-12-21,2.061
3,2022-12-21,1.152
4,2022-12-21,2.26
5,2022-12-21,2.223
1,2022-12-22,2.405
2,2022-12-22,1.546
3,2022-12-22,1.673
4,2022-12-22,1.835
5,2022-12-22,1.335
1,2022-12-23,2.214
2,2022-12-23,1.15
3,2022-12-23,1.347
4,2022-12-23,1.774
5,2022-12-23,1.976
1,2022-12-24,0.954
2,2022-12-24,2.161
3,2022-12-24,1.542
4,2022-12-24,1.416
5,2022-12-24,2.042
1,2022-12-25,2.008
2,2022-12-25,1.563
3,2022-12-25,0.831
4,2022-12-25,2.565
5,2022-12-25,1.218
1,2022-12-26,1.462
2,2022-12-26,2.361
3,2022-12-26,2.376
4,2022-12-26,1.541
5,2022-12-26,2.122
1,2022-12-27,1.629
2,2022-12-27,1.383
3,2022-12-27,2.321
4,2022-12-27,1.671
5,2022-12-27,1.491
1,2022-12-28,1.635
2,2022-12-28,1.449
3,2022-12-28,0.957
4,2022-12-28,1.596
5,2022-12-28,1.111
1,2022-12-29,1.413
2,2022-12-29,1.13
3,2022-12-29,1.995
4,2022-12-29,1.479
5,2022-12-29,1.58
1,2022-12-30,2.367
2,2022-12-30,1.009
3,2022-12-30,1.653
4,2022-12-30,0.964
5,2022-12-30,1.456
1,2022-12-31,2.42
2,2022-12-31,1.613
3,2022-12-31,2.613
4,2022-12-31,1.821
5,2022-12-31,1.704
1,2023-01-01,1.501
2,2023-01-01,2.071
3,2023-01-01,1.856
4,2023-01-01,1.002
5,2023-01-01,2.358
1,2023-01-02,2.286
2,2023-01-02,1.171
3,2023-01-02,1.798
4,2023-01-02,1.123
5,2023-01-02,1.705
1,2023-01-03,1.793
2,2023-01-03,2.107
3,2023-01-03,1.08
4,2023-01-03,1.503
5,2023-01-03,1.87
1,2023-01-04,1.074
2,2023-01-04,1.452
3,2023-01-04,1.746
4,2023-01-04,1.973
5,2023-01-04,1.038
1,2023-01-05,2.177
2,2023-01-05,1.405
3,2023-01-05,1.197
4,2023-01-05,1.657
5,2023-01-05,2.043
1,2023-01-06,2.308
2,2023-01-06,1.13
3,2023-01-06,1.601
4,2023-01-06,0.925
5,2023-01-06,1.818
1,2023-01-07,1.934
2,2023-01-07,1.462
3,2023-01-07,2.173
4,2023-01-07,2.323
5,2023-01-07,1.108
1,2023-01-08,2.113
2,2023-01-08,2.333
3,2023-01-08,1.627
4,2023-01-08,1.406
5,2023-01-08,1.258
1,2023-01-09,2.0
2,2023-01-09,1.435
3,2023-01-09,1.753
4,2023-01-09,2.449
5,2023-01-09,2.335
1,2023-01-10,1.083
2,2023-01-10,2.5
3,2023-01-10,2.605
4,2023-01-10,1.819
5,2023-01-10,1.675
1,2023-01-11,1.137
2,2023-01-11,1.765
3,2023-01-11,1.599
4,2023-01-11,1.823
5,2023-01-11,2.522
1,2023-01-12,1.964
2,2023-01-12,1.139
3,2023-01-12,1.97
4,2023-01-12,1.917
5,2023-01-12,2.296
1,2023-01-13,2.077
2,2023-01-13,1.086
3,2023-01-13,2.325
4,2023-01-13,1.094
5,2023-01-13,1.865
1,2023-01-14,2.169
2,2023-01-14,2.372
3,2023-01-14,1.501
4,2023-01-14,2.011
5,2023-01-14,1.33
1,2023-01-15,1.927
2,2023-01-15,1.152
3,2023-01-15,2.239
4,2023-01-15,2.315
5,2023-01-15,2.615
1,2023-01-16,2.134
2,2023-01-16,1.318
3,2023-01-16,2.229
4,2023-01-16,1.684
5,2023-01-16,2.038
1,2023-01-17,2.538
2,2023-01-17,1.331
3,2023-01-17,2.068
4,2023-01-17,1.185
5,2023-01-17,2.319
1,2023-01-18,2.191
2,2023-01-18,1.796
3,2023-01-18,2.236
4,2023-01-18,2.448
5,2023-01-18,1.177
1,2023-01-19,2.188
2,2023-01-19,2.438
3,2023-01-19,1.952
4,2023-01-19,2.103
5,2023-01-19,2.566
1,2023-01-20,2.113
2,2023-01-20,1.469
3,2023-01-20,1.295
4,2023-01-20,0.964
5,2023-01-20,1.302
1,2023-01-21,2.491
2,2023-01-21,1.323
3,2023-01-21,1.5
4,2023-01-21,1.753
5,2023-01-21,2.358
1,2023-01-22,1.081
2,2023-01-22,1.474
3,2023-01-22,1.267
4,2023-01-22,1.246
5,2023-01-22,1.597
1,2023-01-23,2.459
2,2023-01-23,2.05
3,2023-01-23,2.361
4,2023-01-23,1.14
5,2023-01-23,1.441
1,2023-01-24,1.707
2,2023-01-24,1.876
3,2023-01-24,2.171
4,2023-01-24,1.384
5,2023-01-24,2.029
1,2023-01-25,1.82
2,2023-01-25,1.804
3,2023-01-25,1.085
4,2023-01-25,0.919
5,2023-01-25,1.559
1,2023-01-26,2.303
2,2023-01-26,1.979
3,2023-01-26,1.205
4,2023-01-26,1.546
5,2023-01-26,1.735
1,2023-01-27,2.38
2,2023-01-27,2.052
3,2023-01-27,2.009
4,2023-01-27,2.136
5,2023-01-27,2.343
1,2023-01-28,2.39
2,2023-01-28,2.234
3,2023-01-28,1.977
4,2023-01-28,2.238
5,2023-01-28,1.062
1,2023-01-29,1.473
2,2023-01-29,2.409
3,2023-01-29,0.939
4,2023-01-29,1.133
5,2023-01-29,1.283
1,2023-01-30,1.485
2,2023-01-30,1.636
3,2023-01-30,1.217
4,2023-01-30,1.752
5,2023-01-30,1.749
1,2023-01-31,1.195
2,2023-01-31,1.269
3,2023-01-31,1.467
4,2023-01-31,2.061
5,2023-01-31,1.162
1,2023-02-01,2.365
2,2023-02-01,1.286
3,2023-02-01,1.92
4,2023-02-01,2.436
5,2023-02-01,1.878
1,2023-02-02,1.968
2,2023-02-02,2.251
3,2023-02-02,0.928
4,2023-02-02,1.756
5,2023-02-02,1.622
1,2023-02-03,0.871
2,2023-02-03,1.742
3,2023-02-03,1.724
4,2023-02-03,1.498
5,2023-02-03,2.025
1,2023-02-04,1.571
2,2023-02-04,2.265
3,2023-02-04,1.36
4,2023-02-04,1.834
5,2023-02-04,1.628
1,2023-02-05,1.647
2,2023-02-05,1.944
3,2023-02-05,1.755
4,2023-02-05,2.357
5,2023-02-05,2.463
1,2023-02-06,1.931
2,2023-02-06,1.446
3,2023-02-06,2.221
4,2023-02-06,1.574
5,2023-02-06,2.032
1,2023-02-07,1.668
2,2023-02-07,1.621
3,2023-02-07,1.323
4,2023-02-07,1.429
5,2023-02-07,1.17
1,2023-02-08,1.491
2,2023-02-08,1.225
3,2023-02-08,1.147
4,2023-02-08,2.251
5,2023-02-08,1.758
1,2023-02-09,0.997
2,2023-02-09,1.311
3,2023-02-09,0.907
4,2023-02-09,1.345
5,2023-02-09,2.189
1,2023-02-10,0.999
2,2023-02-10,2.209
3,2023-02-10,1.665
4,2023-02-10,2.424
5,2023-02-10,1.595
1,2023-02-11,1.672
2,2023-02-11,1.224
3,2023-02-11,1.399
4,2023-02-11,2.204
5,2023-02-11,2.003
1,2023-02-12,1.666
2,2023-02-12,1.501
3,2023-02-12,2.242
4,2023-02-12,2.202
5,2023-02-12,1.221
1,2023-02-13,1.691
2,2023-02-13,1.194
3,2023-02-13,2.096
4,2023-02-13,2.114
5,2023-02-13,2.568
1,2023-02-14,1.692
2,2023-02-14,2.404
3,2023-02-14,2.308
4,2023-02-14,1.124
5,2023-02-14,1.272
1,2023-02-15,1.144
2,2023-02-15,2.45
3,2023-02-15,1.226
4,2023-02-15,2.053
5,2023-02-15,1.777
1,2023-02-16,2.077
2,2023-02-16,1.302
3,2023-02-16,1.124
4,2023-02-16,2.177
5,2023-02-16,1.419
1,2023-02-17,2.172
2,2023-02-17,2.086
3,2023-02-17,1.76
4,2023-02-17,2.285
5,2023-02-17,2.29
1,2023-02-18,1.153
2,2023-02-18,1.687
3,2023-02-18,1.156
4,2023-02-18,2.399
5,2023-02-18,2.073
1,2023-02-19,1.782
2,2023-02-19,2.385
3,2023-02-19,1.92
4,2023-02-19,1.556
5,2023-02-19,1.827
1,2023-02-20,2.046
2,2023-02-20,2.032
3,2023-02-20,1.653
4,2023-02-20,1.558
5,2023-02-20,1.75
1,2023-02-21,2.004
2,2023-02-21,2.111
3,2023-02-21,1.453
4,2023-02-21,0.905
5,2023-02-21,1.681
1,2023-02-22,1.248
2,2023-02-22,2.382
3,2023-02-22,1.332
4,2023-02-22,1.173
5,2023-02-22,1.514
1,2023-02-23,2.346
2,2023-02-23,1.931
3,2023-02-23,1.98
4,2023-02-23,2.205
5,2023-02-23,1.245
1,2023-02-24,2.278
2,2023-02-24,1.239
3,2023-02-24,2.067
4,2023-02-24,2.3
5,2023-02-24,2.327
1,2023-02-25,1.23
2,2023-02-25,1.059
3,2023-02-25,1.287
4,2023-02-25,1.046
5,2023-02-25,2.259
1,2023-02-26,1.671
2,2023-02-26,0.889
3,2023-02-26,2.244
4,2023-02-26,2.111
5,2023-02-26,1.71
1,2023-02-27,1.188
2,2023-02-27,2.408
3,2023-02-27,1.477
4,2023-02-27,1.44
5,2023-02-27,1.916
1,2023-02-28,1.22
2,2023-02-28,2.475
3,2023-02-28,1.396
4,2023-02-28,1.258
5,2023-02-28,2.087
1,2023-03-01,1.523
2,2023-03-01,1.689
3,2023-03-01,2.174
4,2023-03-01,2.1
5,2023-03-01,1.788
1,2023-03-02,1.654
2,2023-03-02,1.451
3,2023-03-02,1.19
4,2023-03-02,1.775
5,2023-03-02,2.617
1,2023-03-03,1.301
2,2023-03-03,1.497
3,2023-03-03,1.361
4,2023-03-03,2.386
5,2023-03-03,2.191
1,2023-03-04,1.802
2,2023-03-04,1.919
3,2023-03-04,1.797
4,2023-03-04,2.213
5,2023-03-04,0.983
1,2023-03-05,1.888
2,2023-03-05,0.927
3,2023-03-05,1.206
4,2023-03-05,2.188
5,2023-03-05,1.053
1,2023-03-06,1.908
2,2023-03-06,2.072
3,2023-03-06,1.827
4,2023-03-06,2.262
5,2023-03-06,2.578
1,2023-03-07,2.179
